event_name,event_date,fight_url,fighter_1,fighter_2,winner,f1_kd,f2_kd,f1_str,f2_str,f1_td,f2_td,f1_sub,f2_sub,weight_class,method,round,time
UFC Fight Night: Dern vs. Hill,"May 20, 2023",http://www.ufcstats.com/fight-details/fb70b62915fdcec6,Ilir Latifi,Rodrigo Nascimento,Rodrigo Nascimento,0,0,49,68,2,0,0,0,Heavyweight,S-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023",http://www.ufcstats.com/fight-details/eca400aeeb2763d1,Chase Hooper,Nick Fiore,Chase Hooper,0,0,149,51,1,4,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023",http://www.ufcstats.com/fight-details/744cbe6e49d4f41c,Natalia Silva,Victoria Leonardo,Natalia Silva,1,0,20,7,0,0,0,0,Women's Flyweight,"KO/TKO

      

        Punch",1,2:58
UFC Fight Night: Dern vs. Hill,"May 20, 2023",http://www.ufcstats.com/fight-details/8502f245aabd64ac,Takashi Sato,Themba Gorimbo,Themba Gorimbo,0,1,30,33,2,3,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/755202fce24b8f83,Jairzinho Rozenstruik,Jailton Almeida,Jailton Almeida,0,0,0,4,0,1,0,1,Heavyweight,"SUB

      

        Rear Naked Choke",1,3:43
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/c501576b8ec35758,Anthony Smith,Johnny Walker,Johnny Walker,0,0,38,92,1,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/b0f4c7788782e26e,Daniel Rodriguez,Ian Machado Garry,Ian Machado Garry,0,1,7,23,0,0,0,0,Welterweight,"KO/TKO

      

        Kick",1,2:57
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/dae2484418631ff5,Carlos Ulberg,Ihor Potieria,Carlos Ulberg,1,0,13,5,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/838a022ca5d99cc1,Tim Means,Alex Morono,Alex Morono,0,0,40,33,2,0,0,1,Welterweight,"SUB

      

        Guillotine Choke",2,2:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/f2ced83baf0457fc,Matt Brown,Court McGee,Matt Brown,1,0,11,8,0,1,0,0,Welterweight,"KO/TKO

      

        Punch",1,4:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/3387f430abb7e39f,Karl Williams,Chase Sherman,Karl Williams,0,0,70,54,1,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/14e689e60419d469,Cody Stamann,Douglas Silva de Andrade,Douglas Silva de Andrade,1,0,54,61,1,0,0,0,Catch Weight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/6ca856d1950d8f7f,Ji Yeon Kim,Mandy Bohm,Mandy Bohm,0,0,10,17,0,2,1,1,Women's Flyweight,S-DEC,3,1:55
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/81fda78adcaedbc7,Bryan Battle,Gabe Green,Bryan Battle,1,0,3,6,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,0:14
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023",http://www.ufcstats.com/fight-details/acfcf75f0215b7ab,Jessica-Rose Clark,Tainara Lisboa,Tainara Lisboa,0,0,26,42,1,1,0,1,Women's Bantamweight,"SUB

      

        Rear Naked Choke",3,4:20
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/0ccd2593c88209e4,Petr Yan,Merab Dvalishvili,Merab Dvalishvili,0,0,75,147,1,11,0,0,Bantamweight,U-DEC,5,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/3b561a154aa2bbb2,Alexander Volkov,Alexandr Romanov,Alexander Volkov,0,0,12,0,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,2:16
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/d6945828f5fa7492,Nikita Krylov,Ryan Spann,Nikita Krylov,0,0,7,5,2,1,2,1,Catch Weight,"SUB

      

        Triangle Choke",1,3:38
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/b9539d5e379b3edc,Said Nurmagomedov,Jonathan Martinez,Jonathan Martinez,0,0,47,38,3,0,2,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/2c58a97f2fe6c985,Mario Bautista,Guido Cannetti,Mario Bautista,0,0,3,2,3,1,1,0,Bantamweight,"SUB

      

        Rear Naked Choke",1,3:18
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/8d5b88e0ff253617,Vitor Petrino,Anton Turkalj,Vitor Petrino,0,0,39,33,7,5,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/e9c6bac0d1a5ec0f,Karl Williams,Lukasz Brzeski,Karl Williams,1,0,38,26,8,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/804c350ce714770f,Raphael Assuncao,Davey Grant,Davey Grant,0,1,42,65,5,0,0,1,Bantamweight,"SUB

      

        Inverted Triangle",3,4:43
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/3cf3771274a4f8b1,Sedriques Dumas,Josh Fremd,Josh Fremd,0,0,20,33,0,2,0,2,Middleweight,"SUB

      

        Guillotine Choke",2,3:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/c4e4954beb59eca6,Victor Henry,Tony Gravely,Victor Henry,0,0,154,75,0,3,2,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/8e5ce3308c0e2046,Ariane da Silva,JJ Aldrich,Ariane da Silva,0,0,101,49,2,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/c3af2b6ab1262fef,Tyson Nam,Bruno Silva,Bruno Silva,0,1,12,23,0,0,0,1,Flyweight,"SUB

      

        Rear Naked Choke",2,1:23
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023",http://www.ufcstats.com/fight-details/ccb5e29cd0347110,Carlston Harris,Jared Gooden,Carlston Harris,0,0,63,51,5,0,0,0,Welterweight,U-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/c483ac06b1e33c3b,Leon Edwards,Kamaru Usman,Leon Edwards,0,0,120,87,0,4,0,0,Welterweight,M-DEC,5,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/90a83875e1d11238,Justin Gaethje,Rafael Fiziev,Justin Gaethje,0,0,103,97,1,0,0,0,Lightweight,M-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/019b4d006800504b,Gunnar Nelson,Bryan Barberena,Gunnar Nelson,0,0,10,7,1,0,1,0,Welterweight,"SUB

      

        Armbar",1,4:51
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/dd9cbf6d6284de26,Jennifer Maia,Casey O'Neill,Jennifer Maia,0,0,145,137,0,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/5e9c027fb24efc2b,Marvin Vettori,Roman Dolidze,Marvin Vettori,0,0,106,71,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/13f5be7a2ea5577e,Jack Shore,Makwan Amirkhani,Jack Shore,0,0,28,10,1,1,1,0,Featherweight,"SUB

      

        Rear Naked Choke",2,4:27
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/cdaf65287d9a0ecb,Chris Duncan,Omar Morales,Chris Duncan,0,0,53,47,5,0,0,0,Lightweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/9f8cf5ac0807d64e,Sam Patterson,Yanal Ashmouz,Yanal Ashmouz,0,0,2,15,0,1,0,0,Lightweight,"KO/TKO

      

        Punches",1,1:15
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/f40ac11da3bd7f8e,Muhammad Mokaev,Jafel Filho,Muhammad Mokaev,0,0,16,9,4,0,2,2,Flyweight,"SUB

      

        Neck Crank",3,4:32
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/533984c3ff4b4858,Lerone Murphy,Gabriel Santos,Lerone Murphy,0,0,93,69,1,5,0,0,Featherweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/38094db8e3539cba,Christian Leroy Duncan,Dusko Todorovic,Christian Leroy Duncan,0,0,9,4,0,0,0,0,Middleweight,KO/TKO,1,1:52
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/6068385c48de6801,Jake Hadley,Malcolm Gordon,Jake Hadley,1,0,10,3,0,0,0,0,Flyweight,"KO/TKO

      

        Punch",1,1:01
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/8a3e7085e8e5a6e9,Joanne Wood,Luana Carolina,Joanne Wood,0,0,131,100,2,0,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/938c2c71b84e56ff,Jai Herbert,Ludovit Klein,Draw/NC,0,0,43,47,1,2,0,0,Lightweight,M-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023",http://www.ufcstats.com/fight-details/53d6d5ad08ac0694,Juliana Miller,Veronica Hardy,Veronica Hardy,0,0,30,62,0,4,3,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/6049301b4deea035,Max Holloway,Arnold Allen,Max Holloway,0,0,147,76,0,0,0,0,Featherweight,U-DEC,5,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/83c81018bb3aeebf,Edson Barboza,Billy Quarantillo,Edson Barboza,1,0,21,19,0,0,0,0,Featherweight,"KO/TKO

      

        Knee",1,2:37
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/792f139c2b9fd294,Dustin Jacoby,Azamat Murzakanov,Azamat Murzakanov,0,1,64,67,1,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/995e79b951da945b,Tanner Boser,Ion Cutelaba,Ion Cutelaba,0,0,5,30,0,1,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:05
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/d856812dc733690a,Pedro Munhoz,Chris Gutierrez,Pedro Munhoz,1,0,60,77,0,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/bdbddbc00d07dc4b,Clay Guida,Rafa Garcia,Rafa Garcia,0,0,63,141,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/b01e6e97d66681c5,Bill Algeo,TJ Brown,Bill Algeo,1,0,64,46,1,1,1,0,Featherweight,"SUB

      

        Rear Naked Choke",2,1:40
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/bbde45b2c766bb67,Brandon Royval,Matheus Nicolau,Brandon Royval,1,0,13,2,0,0,0,0,Flyweight,"KO/TKO

      

        Knee",1,2:09
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/50e675146cda6e7c,Zak Cummings,Ed Herman,Zak Cummings,3,0,100,54,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",3,4:13
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/68c1b833ed8849a3,Gillian Robertson,Piera Rodriguez,Gillian Robertson,0,0,26,12,2,1,1,0,Women's Strawweight,"SUB

      

        Armbar",2,4:21
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/cef255a992ba7af3,Lando Vannata,Daniel Zellhuber,Daniel Zellhuber,0,1,51,78,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/5de3a1bbcf705b58,Bruna Brasil,Denise Gomes,Denise Gomes,0,1,15,54,0,3,0,0,Women's Strawweight,"KO/TKO

      

        Punches",2,2:42
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/119559fd8124fee3,Aaron Phillips,Gaston Bolanos,Gaston Bolanos,0,0,17,63,3,0,1,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023",http://www.ufcstats.com/fight-details/8b2b2562884821a7,Joselyne Edwards,Lucie Pudilova,Joselyne Edwards,0,0,56,39,0,2,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/dcc3da324eb5f26c,Jessica Andrade,Erin Blanchfield,Erin Blanchfield,0,0,53,51,0,1,0,1,Women's Flyweight,"SUB

      

        Rear Naked Choke",2,1:37
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/3f837b469ba33c7c,Jordan Wright,Zac Pauga,Zac Pauga,0,0,29,59,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/3e90b7fd1e9f86bd,Josh Parisian,Jamal Pogues,Jamal Pogues,0,0,37,33,1,5,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/dc6f69f923744948,William Knight,Marcin Prachnio,Marcin Prachnio,0,0,8,79,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/682ff095649c9a5c,Jim Miller,Alexander Hernandez,Alexander Hernandez,0,0,67,108,0,0,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/d45d9c7d60f332da,Nazim Sadykhov,Evan Elder,Nazim Sadykhov,0,1,64,70,1,1,0,0,Lightweight,KO/TKO,3,0:38
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/c3a4187fc821bfff,Lina Lansberg,Mayra Bueno Silva,Mayra Bueno Silva,0,0,25,39,0,2,0,1,Women's Bantamweight,"SUB

      

        Kneebar",2,4:45
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/43ec12079ccc371c,Jamall Emmers,Khusein Askhabov,Jamall Emmers,0,0,62,30,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/3d46d635f9ae5e68,Ovince Saint Preux,Philipe Lins,Philipe Lins,0,1,1,18,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",1,0:49
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/435ba9b407b844ef,AJ Fletcher,Themba Gorimbo,AJ Fletcher,0,0,7,6,0,2,1,0,Welterweight,"SUB

      

        Guillotine Choke",2,1:37
UFC Fight Night: Andrade vs. Blanchfield,"February 18, 2023",http://www.ufcstats.com/fight-details/40781a64c4cea877,Clayton Carpenter,Juancamilo Ronderos,Clayton Carpenter,0,0,3,1,0,1,3,0,Flyweight,"SUB

      

        Rear Naked Choke",1,3:13
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/2ba11e0bf32829d6,Andre Muniz,Brendan Allen,Brendan Allen,0,0,43,42,0,1,0,2,Middleweight,"SUB

      

        Rear Naked Choke",3,4:25
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/d6357dab7ccdf2db,Augusto Sakai,Don'Tale Mayes,Augusto Sakai,0,0,53,29,1,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/5737084215c45792,Tatiana Suarez,Montana De La Rosa,Tatiana Suarez,0,0,10,5,2,0,1,0,Women's Flyweight,"SUB

      

        Guillotine Choke",2,2:51
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/00a94d5fc7ce55cf,Mike Malott,Yohan Lainesse,Mike Malott,0,0,9,1,1,0,1,0,Welterweight,"SUB

      

        Arm Triangle",1,4:15
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/83fa3a382acc7bdc,Erick Gonzalez,Trevor Peek,Trevor Peek,0,2,7,51,4,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,4:59
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/faac24c1b3d6368a,Jasmine Jasudavicius,Gabriella Fernandes,Jasmine Jasudavicius,0,0,24,26,4,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/a7f66f13f953352f,Jordan Leavitt,Victor Martinez,Jordan Leavitt,1,0,17,7,0,0,0,0,Lightweight,"KO/TKO

      

        Knees",1,2:27
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/63670e1b8f164d4a,Ode Osbourne,Charles Johnson,Ode Osbourne,0,0,48,60,3,1,0,0,Catch Weight,S-DEC,3,5:00
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/12d9b4a3931be5ec,Joe Solecki,Carl Deaton,Joe Solecki,0,0,2,1,2,0,3,0,Lightweight,"SUB

      

        Rear Naked Choke",2,4:55
UFC Fight Night: Muniz vs. Allen,"February 25, 2023",http://www.ufcstats.com/fight-details/02615499125b4b5d,Rafael Alves,Nurullo Aliev,Nurullo Aliev,0,0,6,19,0,3,2,0,Lightweight,M-DEC,3,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/868c83e734dbbceb,Sean Strickland,Nassourdine Imavov,Sean Strickland,0,0,182,123,1,0,0,0,Light Heavyweight,U-DEC,5,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/c88a7dbe7717d2da,Dan Ige,Damon Jackson,Dan Ige,1,0,34,36,1,0,0,0,Featherweight,"KO/TKO

      

        Punch",2,4:13
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/d4420be78065de03,Punahele Soriano,Roman Kopylov,Roman Kopylov,0,0,39,82,0,1,0,0,Middleweight,"KO/TKO

      

        Kick",2,3:19
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/622cc4ef46913020,Ketlen Vieira,Raquel Pennington,Raquel Pennington,0,0,64,81,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/a4c7d59d340794c0,Umar Nurmagomedov,Raoni Barcelos,Umar Nurmagomedov,1,0,36,13,0,0,0,0,Bantamweight,"KO/TKO

      

        Punch",1,4:40
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/5a2fa552e70958d4,Javid Basharat,Mateus Mendonca,Javid Basharat,0,0,95,29,3,2,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/5305049e4215d263,Claudio Ribeiro,Abdul Razak Alhassan,Abdul Razak Alhassan,0,1,19,17,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",2,0:28
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/76b6058cddda9238,Mateusz Rebecki,Nick Fiore,Mateusz Rebecki,0,0,89,34,3,1,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/c9144a294c73b06f,Allan Nascimento,Carlos Hernandez,Allan Nascimento,0,0,6,3,2,0,1,0,Flyweight,"SUB

      

        Rear Naked Choke",1,3:16
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/9f09e77e46f15766,Dan Argueta,Nick Aguirre,Dan Argueta,0,0,47,14,4,0,2,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Imavov,"January 14, 2023",http://www.ufcstats.com/fight-details/b6723b9c6ff4d594,Charles Johnson,Jimmy Flick,Charles Johnson,0,0,34,7,0,1,0,0,Flyweight,"KO/TKO

      

        Punches",1,4:33
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/dde7d29cc443e263,Glover Teixeira,Jamahal Hill,Jamahal Hill,0,0,75,232,2,0,0,0,Light Heavyweight,U-DEC,5,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/0462bcc27498f7c4,Deiveson Figueiredo,Brandon Moreno,Brandon Moreno,0,0,19,48,1,3,2,0,Flyweight,KO/TKO,3,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/1c51f405e5c46572,Gilbert Burns,Neil Magny,Gilbert Burns,0,0,5,4,1,0,1,0,Welterweight,"SUB

      

        Arm Triangle",1,4:15
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/0221982930283140,Lauren Murphy,Jessica Andrade,Jessica Andrade,0,0,100,231,0,1,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/2d1ac675e6c1e6ea,Paul Craig,Johnny Walker,Johnny Walker,0,1,3,16,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:16
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/a3ef3d05ddd80a94,Mauricio Rua,Ihor Potieria,Ihor Potieria,0,1,17,21,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,4:05
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/5ad8aa57c8d69680,Gregory Rodrigues,Brunno Ferreira,Brunno Ferreira,0,1,21,22,0,0,0,0,Middleweight,"KO/TKO

      

        Punch",1,4:13
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/8cdcdfb76d1670dd,Thiago Moises,Melquizael Costa,Thiago Moises,0,0,22,23,4,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",2,4:05
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/7ed9e8f3258446c7,Gabriel Bonfim,Mounir Lazzez,Gabriel Bonfim,0,0,9,9,0,0,1,0,Welterweight,"SUB

      

        Guillotine Choke",1,0:49
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/fffdc57255274be1,Shamil Abdurakhimov,Jailton Almeida,Jailton Almeida,0,0,1,45,0,3,0,0,Heavyweight,"KO/TKO

      

        Punches",2,2:56
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/354dc211166a3982,Luan Lacerda,Cody Stamann,Cody Stamann,0,0,80,103,1,0,0,0,Bantamweight,U-DEC,3,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/911b73db91738da6,Ismael Bonfim,Terrance McKinney,Ismael Bonfim,1,0,34,14,1,0,0,0,Lightweight,"KO/TKO

      

        Flying Knee",2,2:17
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/f09c3d8a26806761,Warlley Alves,Nicolas Dalby,Nicolas Dalby,0,0,66,119,1,0,0,0,Welterweight,S-DEC,3,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/fcf385ae75191b57,Josiane Nunes,Zarah Fairn,Josiane Nunes,0,0,102,117,0,0,0,0,Women's Featherweight,U-DEC,3,5:00
UFC 283: Teixeira vs. Hill,"January 21, 2023",http://www.ufcstats.com/fight-details/1d35e4c0941d1397,Saimon Oliveira,Daniel Marcos,Daniel Marcos,0,1,23,53,0,0,0,0,Bantamweight,"KO/TKO

      

        Knees",2,2:18
UFC 282: Blachowicz vs. Ankalaev,"December 10, 2022",http://www.ufcstats.com/fight-details/3c3a9c1ec0604fc2,Jan Blachowicz,Magomed Ankalaev,Draw/NC,0,0,55,78,0,2,0,0,Light Heavyweight,S-DEC,5,5:00
