event_name,event_date,fight_url,fighter_1_winner,fighter_2_loser,winner_kd,loser_kd,winner_str,loser_str,winner_td,loser_td,winner_sub,loser_sub,weight_class,method,round,time
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/4f6e7159e77d4215,Pat Sabatini,TJ Laramie,0,0,36,15,6,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/559031e51ced0b53,Mounir Lazzez,Ange Loosa,0,0,141,88,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/b09f8cd4cbd7ba56,Devin Clark,William Knight,1,0,34,21,2,1,0,2,Heavyweight,"KO/TKO

      

        Punches",3,3:21
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/c20e6697335c3b3d,Pannie Kianzad,Lina Lansberg,0,1,78,39,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/74c58b9d638c5eaa,Drakkar Klose,Brandon Jenkins,2,0,76,18,2,0,0,0,Lightweight,"KO/TKO

      

        Punches",2,0:33
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/0987b3f785e26d1c,Rafa Garcia,Jesse Ronson,0,0,35,25,3,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",2,4:50
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/1ceab8fa45996f51,Martin Buday,Chris Barnett,1,0,56,23,0,0,0,0,Heavyweight,U-DEC,3,1:38
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/eac46cfead228e11,Jordan Leavitt,Trey Ogden,0,0,69,41,0,1,0,2,Lightweight,S-DEC,3,5:00
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/0daf776bd222daad,Sam Hughes,Istela Nunes,0,0,76,89,2,0,0,0,Women's Strawweight,M-DEC,3,5:00
UFC Fight Night: Luque vs. Muhammad,"April 16, 2022",http://www.ufcstats.com/fight-details/fb7ebdda8658fa05,Alatengheili,Kevin Croom,1,0,9,2,0,0,0,0,Bantamweight,"KO/TKO

      

        Punches",1,0:47
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/06641a8c62e45661,Tom Aspinall,Alexander Volkov,0,0,29,13,2,0,1,0,Heavyweight,"SUB

      

        Straight Armbar",1,3:45
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/ce3d94186567a684,Arnold Allen,Dan Hooker,0,0,49,14,0,0,0,0,Featherweight,"KO/TKO

      

        Punches",1,2:33
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/001441f70c293931,Paddy Pimblett,Kazula Vargas,0,0,3,7,1,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",1,3:49
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/bcd1e1d71a172d53,Gunnar Nelson,Takashi Sato,0,0,44,9,3,0,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/5a878a6bebc973d7,Molly McCann,Luana Carolina,1,0,85,64,2,0,0,0,Women's Flyweight,"KO/TKO

      

        Spinning Back Elbow",3,1:52
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/a200b5dcbdd2506e,Ilia Topuria,Jai Herbert,1,1,20,22,1,0,0,0,Lightweight,"KO/TKO

      

        Punch",2,1:07
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/6e705b2365bc03fa,Makwan Amirkhani,Mike Grundy,0,0,0,0,0,1,1,0,Featherweight,"SUB

      

        Anaconda Choke",1,0:57
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/ae989e21c3839b49,Sergei Pavlovich,Shamil Abdurakhimov,1,0,21,17,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,4:03
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/766b4f5e77ab0860,Paul Craig,Nikita Krylov,0,0,2,19,1,1,1,0,Light Heavyweight,"SUB

      

        Triangle Choke",1,3:57
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/53d0df57a917c6a0,Jack Shore,Timur Valiev,2,0,70,72,3,2,0,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/5e378c52f26935d6,Elise Reed,Cory McKenna,0,0,76,60,0,3,0,0,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Volkov vs. Aspinall,"March 19, 2022",http://www.ufcstats.com/fight-details/4c7e55061dc3bf89,Muhammad Mokaev,Cody Durden,1,0,2,1,0,1,1,0,Flyweight,"SUB

      

        Guillotine Choke",1,0:58
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/d03d0abf331df751,Colby Covington,Jorge Masvidal,0,0,94,67,6,0,1,0,Welterweight,U-DEC,5,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/838bb84a5a976a9c,Rafael Dos Anjos,Renato Moicano,1,0,149,88,5,0,0,0,Catch Weight,U-DEC,5,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/abd45edc07a8d9e3,Bryce Mitchell,Edson Barboza,1,0,34,16,4,0,0,0,Featherweight,U-DEC,3,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/43b43c5d439b2f98,Kevin Holland,Alex Oliveira,1,0,50,21,0,2,0,1,Welterweight,"KO/TKO

      

        Elbows",2,0:38
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/cda06ff86cfe4f5f,Serghei Spivac,Greg Hardy,0,0,14,7,3,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,2:16
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/fce6ab43b7d09aa4,Jalin Turner,Jamie Mullarkey,1,0,52,35,1,1,0,0,Lightweight,"KO/TKO

      

        Punch",2,0:46
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/9321b3c90ea5ca6c,Marina Rodriguez,Yan Xiaonan,0,0,72,56,0,2,0,0,Women's Strawweight,S-DEC,3,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/ee278a5a25744cac,Nicolae Negumereanu,Kennedy Nzechukwu,0,0,64,95,1,0,0,0,Light Heavyweight,S-DEC,3,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/c6fc43c351b08bda,Maryna Moroz,Mariya Agapova,0,0,28,16,2,0,3,0,Women's Flyweight,"SUB

      

        Arm Triangle",2,3:27
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/59d44b6888885500,Umar Nurmagomedov,Brian Kelleher,0,0,18,1,1,0,1,0,Featherweight,"SUB

      

        Rear Naked Choke",1,3:15
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/c420c376cc1d149c,Tim Elliott,Tagir Ulanbekov,1,0,79,90,3,2,0,1,Flyweight,U-DEC,3,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/36d9337a27b71ba9,Ludovit Klein,Devonte Smith,0,0,60,53,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC 272: Covington vs. Masvidal,"March 05, 2022",http://www.ufcstats.com/fight-details/d5323490163dde0e,Dustin Jacoby,Michal Oleksiejczuk,0,0,89,69,1,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/f7865e5a6d009a87,Jamahal Hill,Johnny Walker,1,0,6,12,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",1,2:55
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/99fd8396cbe1df03,Kyle Daukaus,Jamie Pickett,0,0,6,5,3,0,2,0,Catch Weight,"SUB

      

        D'Arce Choke",1,4:59
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/93026443e5140415,Parker Porter,Alan Baudot,0,0,43,55,2,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/958799d957945a3a,Jim Miller,Nikolas Motta,1,0,48,21,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",2,1:58
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/04e2d50c24a88dbd,Joaquin Buckley,Abdul Razak Alhassan,0,0,51,46,5,3,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/25da52bc590ef664,David Onama,Gabriel Benitez,1,0,36,46,0,0,0,0,Featherweight,"KO/TKO

      

        Punches",1,4:24
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/e36a5d4d53b97d4e,Stephanie Egger,Jessica-Rose Clark,0,0,5,2,2,1,1,0,Women's Bantamweight,"SUB

      

        Armbar",1,3:44
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/2d8db91f91f68069,Chas Skelly,Mark Striegl,1,0,14,8,1,0,0,0,Featherweight,"KO/TKO

      

        Knee",2,2:01
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/33cc40fc1da409d3,Gloria de Paula,Diana Belbita,0,0,88,87,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/ea63f56779100678,Chad Anheliger,Jesse Strader,2,0,67,64,0,4,2,0,Bantamweight,"KO/TKO

      

        Punch",3,3:33
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/528c208293bdef13,Jonathan Pearce,Christian Rodriguez,0,0,18,26,6,2,2,3,Featherweight,U-DEC,3,5:00
UFC Fight Night: Walker vs. Hill,"February 19, 2022",http://www.ufcstats.com/fight-details/8cd583f6d10692bc,Mario Bautista,Jay Perrin,0,0,72,42,4,2,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/8aa16cc1ba99aac1,Magomed Ankalaev,Thiago Santos,0,1,78,60,1,0,0,0,Light Heavyweight,U-DEC,5,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/9b46a662b8fa1d8d,Song Yadong,Marlon Moraes,1,0,14,9,0,0,0,0,Bantamweight,"KO/TKO

      

        Punch",1,2:06
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/70b8d357e89383bd,Sodiq Yusuff,Alex Caceres,0,0,64,66,1,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/23eec2d9cb2d78cd,Khalil Rountree Jr.,Karl Roberson,2,0,26,17,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",2,0:25
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/463fac0e48505b62,Drew Dober,Terrance McKinney,1,1,17,36,0,2,0,0,Lightweight,"KO/TKO

      

        Punches",1,3:17
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/226884e46a10865d,Alex Pereira,Bruno Silva,0,0,108,59,0,2,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/3b06c512abfa0494,Matthew Semelsberger,AJ Fletcher,0,0,40,34,1,4,0,2,Welterweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/26fbee4ed13ff35d,JJ Aldrich,Gillian Robertson,0,0,60,52,0,1,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/b70313eae7c24b27,Javid Basharat,Trevin Jones,0,0,89,62,0,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/5cad3ab6553e9ec9,Damon Jackson,Kamuela Kirk,0,0,32,22,2,0,1,0,Featherweight,"SUB

      

        Arm Triangle",2,4:42
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/b55de7d791b9f62d,Miranda Maverick,Sabina Mazo,0,0,19,15,4,0,1,0,Women's Flyweight,"SUB

      

        Rear Naked Choke",2,2:15
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/9cb78122a23e6a7d,Cody Brundage,Dalcha Lungiambula,0,0,4,29,1,1,1,0,Middleweight,"SUB

      

        Guillotine Choke",1,3:41
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/b400c29fbeee0206,Guido Cannetti,Kris Moutinho,0,0,28,11,0,0,0,0,Bantamweight,"KO/TKO

      

        Punches",1,2:07
UFC Fight Night: Santos vs. Ankalaev,"March 12, 2022",http://www.ufcstats.com/fight-details/f10c2c84652ef573,Azamat Murzakanov,Tafon Nchukwi,1,0,28,43,1,0,0,0,Light Heavyweight,"KO/TKO

      

        Knee",3,0:44
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/ca8f73d038c4d6e7,Israel Adesanya,Robert Whittaker,1,0,79,59,0,4,0,0,Middleweight,U-DEC,5,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/bb42336d6417914c,Tai Tuivasa,Derrick Lewis,1,0,24,27,0,2,0,0,Heavyweight,"KO/TKO

      

        Elbow",2,1:40
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/18a1617ee7356352,Jared Cannonier,Derek Brunson,0,1,55,43,1,3,0,1,Middleweight,"KO/TKO

      

        Elbows",2,4:29
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/238832b58a66ae07,Renato Moicano,Alexander Hernandez,0,0,33,37,2,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",2,1:23
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/388adad23aaa9d39,King Green,Nasrat Haqparast,0,0,188,76,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/81c22cfa22002ea4,Andrei Arlovski,Jared Vanderaa,0,0,64,70,0,0,0,0,Heavyweight,S-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/b1e048825b5bbe1c,Casey O'Neill,Roxanne Modafferi,0,0,229,120,0,2,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/a0ba726da4a50458,Kyler Phillips,Marcelo Rojo,0,0,80,55,3,0,2,0,Bantamweight,"SUB

      

        Triangle Armbar",3,1:48
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/3bebd99d5f94bec7,Carlos Ulberg,Fabio Cherant,0,0,66,13,2,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/19e742ccaa09cf08,Ronnie Lawrence,Mana Martinez,3,2,46,39,6,0,0,1,Bantamweight,U-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/c16bda7548181613,Jacob Malkoun,AJ Dobson,0,0,80,52,6,0,0,0,Middleweight,U-DEC,3,5:00
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/821bef3a3394dd96,Douglas Silva de Andrade,Sergey Morozov,3,1,37,32,0,1,2,0,Bantamweight,"SUB

      

        Rear Naked Choke",2,3:24
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/507080ccded73591,Jeremiah Wells,Blood Diamond,0,0,15,1,1,0,1,0,Welterweight,"SUB

      

        Rear Naked Choke",1,4:38
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022",http://www.ufcstats.com/fight-details/6708f3a32861038a,Maxim Grishin,William Knight,0,0,69,21,0,3,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/9dfcf675cf2c1575,Calvin Kattar,Giga Chikadze,1,0,144,128,2,0,1,0,Featherweight,U-DEC,5,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/3bcbb0e039f4f5d8,Jake Collier,Chase Sherman,0,0,20,10,1,0,1,0,Heavyweight,"SUB

      

        Rear Naked Choke",1,2:26
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/8d89f3b8798f444d,Brandon Royval,Rogerio Bontorin,0,0,40,28,0,8,3,0,Flyweight,S-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/f9a4e625dffc30d4,Katlyn Cerminara,Jennifer Maia,0,0,72,52,1,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/b5b5156c713c5d47,Viacheslav Borshchev,Dakota Bush,1,0,16,11,0,2,0,0,Lightweight,"KO/TKO

      

        Punch",1,3:47
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/8693027377658e61,Bill Algeo,Joanderson Brito,0,0,59,40,2,2,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/e8517ed0b49abc37,Jamie Pickett,Joseph Holmes,0,0,50,51,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/3738135e4c9d8273,Court McGee,Ramiz Brahimaj,1,0,54,32,5,1,1,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/7c2a02b5ea169b54,Brian Kelleher,Kevin Croom,1,0,38,60,6,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022",http://www.ufcstats.com/fight-details/3a8c0158d910546d,TJ Brown,Charles Rosa,0,0,58,46,6,0,3,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/4b67a1875390e7ad,Sean Strickland,Jack Hermansson,0,0,153,137,0,0,0,0,Middleweight,S-DEC,5,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/ace166f26c2ac2e8,Nick Maximov,Punahele Soriano,0,0,29,45,11,0,1,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/6b4c2cc27855506a,Shavkat Rakhmonov,Carlston Harris,1,0,13,10,1,0,0,0,Welterweight,"KO/TKO

      

        Kick",1,4:10
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/0730c4e6fb247fa1,Brendan Allen,Sam Alvey,1,0,36,24,0,0,1,0,Light Heavyweight,"SUB

      

        Rear Naked Choke",2,2:10
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/0489b42ac0ab6d4b,Bryan Battle,Tresean Gore,0,0,112,57,1,2,0,1,Middleweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/208c5dc52ccfd47a,Julian Erosa,Steven Peterson,0,0,155,148,3,0,0,2,Featherweight,S-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/c816a969cb001168,John Castaneda,Miles Johns,1,0,58,34,0,0,1,0,Bantamweight,"SUB

      

        Arm Triangle",3,1:38
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/84ebbad426d25713,Hakeem Dawodu,Michael Trizano,0,0,141,70,0,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/f9ab966e63968c15,Chidi Njokuani,Marc-Andre Barriault,1,0,11,2,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",1,0:16
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/673ed36fa5c12d5f,Alexis Davis,Julija Stoliarenko,0,0,85,56,1,0,0,3,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/e82f15afac3dac93,Jailton Almeida,Danilo Marques,0,0,30,0,2,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:57
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/342779192b116314,Phil Rowe,Jason Witt,1,0,8,8,0,4,0,0,Welterweight,"KO/TKO

      

        Punches",2,2:15
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022",http://www.ufcstats.com/fight-details/1765fc442ea03873,Malcolm Gordon,Denys Bondar,0,0,3,4,1,1,1,0,Flyweight,KO/TKO,1,1:22
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/4b7ec02b39fc6f70,Derrick Lewis,Chris Daukaus,1,0,14,10,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,3:36
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/8b3b38167060b1d7,Belal Muhammad,Stephen Thompson,0,0,58,19,7,0,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/2e200563dd7c4922,Amanda Lemos,Angela Hill,1,0,50,48,0,1,0,0,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/a43dcd04788d95c7,Ricky Simon,Raphael Assuncao,1,0,18,7,2,0,0,0,Bantamweight,"KO/TKO

      

        Punch",2,2:14
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/730f14ccff80f3b0,Mateusz Gamrot,Diego Ferreira,0,0,25,36,4,0,0,0,Lightweight,"KO/TKO

      

        Knee",2,3:26
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/2a5484a6d5e7a2da,Cub Swanson,Darren Elkins,1,0,18,2,0,0,0,0,Featherweight,"KO/TKO

      

        Punches",1,2:12
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/bdaca0a96d44438a,Gerald Meerschaert,Dustin Stoltzfus,0,0,11,12,1,4,3,1,Middleweight,"SUB

      

        Rear Naked Choke",3,2:58
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/fc0927c657c51622,Justin Tafa,Harry Hunsucker,1,0,5,5,0,0,0,1,Heavyweight,"KO/TKO

      

        Kick",1,1:53
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/dd552b389152636a,Melissa Gatto,Sijara Eubanks,1,0,17,14,0,1,0,0,Women's Flyweight,"KO/TKO

      

        Kick",3,0:45
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/b4f88d65b47c2a39,Charles Jourdain,Andre Ewell,0,0,137,56,0,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/85d9a516c3c6c205,Raquel Pennington,Macy Chiasson,0,0,45,26,0,1,1,0,Women's Featherweight,"SUB

      

        Guillotine Choke",2,3:07
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/a760d0f5de2e1aaa,Don'Tale Mayes,Josh Parisian,0,0,25,10,6,0,0,0,Heavyweight,"KO/TKO

      

        Elbows",3,3:26
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021",http://www.ufcstats.com/fight-details/ea76a3af8c5ecc55,Jordan Leavitt,Matt Sayles,0,0,9,13,1,1,3,1,Lightweight,"SUB

      

        Inverted Triangle",2,2:05
